"Сказка Спящего королевства","2000"
"Сказка среди бела дня","1961"
"Сказка среди бела дня (Художник Б. Калушин)","1959"
"Сказки","1992"
"Сказки","1978"
"Сказки",""
"Сказки",""
"Сказки","1985"
"Сказки","1991"
"Сказки","1961"
"Сказки",""
"Сказки","1983"
"Сказки","1993"
"Сказки","1990"
"Сказки","1994"
"Сказки",""
"Сказки","2012"
"Сказки",""
"Сказки","1969"
"Сказки","1989"
"Сказки","1987"
"Сказки","2012"
"Сказки","1966"
"Сказки","2015"
"Сказки",""
"Сказки","1992"
"Сказки","1954"
"Сказки",""
"Сказки [без иллюстраций]","1983"
"Сказки - картинки. Про петуха, кота и лисицу","1922"
"Сказки (с иллюстрациями)","1953"
"Сказки (сборник)","2012"
"Сказки (сборник)",""
"Сказки (сборник)",""
"Сказки (сборник)","2017"
"Сказки (художник В. Алфеевский)","1971"
"Сказки (Художник В. Бахтин)","1980"
"Сказки (Художник Ирина Шехурдина)","1992"
"Сказки Адыгских народов","1978"
"Сказки Албании","1958"
"Сказки Амаду Кумба","1961"
"Сказки англов, бриттов, скоттов","2008"
"Сказки бабушки про чужие странушки","1992"
"Сказки бабушкиной шкатулки",""
"Сказки братьев Гримм","2014"
"Сказки братьев Гримм и сестричек Жутть","2004"
"Сказки ветра",""
"Сказки Вильгельма Гауфа","1883"
"Сказки Восточной Африки. Волшебный Цветок","1987"
"Сказки Г.-Х. Андерсена","2016"
"Сказки голубой феи. Вступление",""
"Сказки голубых ветров","2012"
"Сказки Гореловской рощи (Повесть-сказка)","1977"
"Сказки города Апельсиновска",""
"Сказки города Цветных Ленточек",""
"Сказки города Цветных Ленточек",""
"Сказки давнего времени",""
"Сказки далеких островов и стран","1969"
"Сказки Далекого Острова",""
"Сказки дальнего космоса","2011"
"Сказки дедушки Валякси","1986"
"Сказки Дедушки Мороза","2014"
"Сказки детского Леса",""
"Сказки для горчичников","1992"
"Сказки для добрых сердец",""
"Сказки для добрых сердец","2007"
"Сказки для любимой Полины",""
"Сказки для людей",""
"Сказки для маленьких","2018"
"Сказки для маленьких. Часть 1 - от ""А"" до ""Н",""
"Сказки для маленьких. Часть 2 - от ""О"" до ""Я",""
"Сказки для самых маленьких, экспромты[22 детских сказки]","2012"
"Сказки для самых храбрых","2012"
"Сказки для Саши","2008"
"Сказки для Стаски",""
"Сказки для тебя","2008"
"Сказки Долины Муми-троллей","2016"
"Сказки Дружного леса. Новые приключения маленького Ёжика","2014"
"Сказки дядюшки Римуса",""
"Сказки дядюшки Римуса (и)","1991"
"Сказки дядюшки Римуса (сборник)","2012"
"Сказки зайца Золотое Ушко","2014"
"Сказки Заколдованного Замка","2015"
"Сказки заповедного леса (СИ)","2015"
"Сказки зарубежных писателей","2011"
"Сказки зелёного леса","2017"
"Сказки Золотой Праги","1964"
"Сказки и истории",""
"Сказки и истории",""
"Сказки и легенды","1996"
"Сказки и легенды ведической руси (по рассказам ведуна Смирнова Виктора Аполлоновича)","2012"
"Сказки и легенды крымских татар","1991"
"Сказки и легенды о чёрте","1994"
"Сказки и легенды писателей Америки","1992"
"Сказки и легенды Португалии","1980"
"Сказки и легенды североамериканских индейцев",""
"Сказки и легенды Систана","1981"
"Сказки и мифы народов Чукотки и Камчатки","1974"
"Сказки и песни цыган России","1987"
"Сказки и Рождественские истории в лицах",""
"Сказки из дорожного чемодана","1991"
"Сказки из разных стран",""
"Сказки из сборника «Десять сказочников под одной крышей»","1974"
"Сказки из Сибири (сборник)","2014"
"Сказки из старинной шкатулки","1980"
"Сказки Ирландские и Валлийские (Британские легенды и сказки)","1993"
"Сказки Италии","1994"
"Сказки комнатных растений",""
"Сказки кота Кузьмы","2013"
"Сказки лесов","1972"
"Сказки лесов. Марийские народные сказки","1981"
"Сказки лиски и медведика - 2 (СИ)",""
"Сказки лиски и медведика (СИ)",""
"Сказки Малагетты",""
"Сказки матушки Капусты",""
"Сказки Миёко Мацутани",""
"Сказки Мирраславы: Для взрослых и детей","2013"
"Сказки Мишки-Ушастика",""
"Сказки моего друга","1964"
"Сказки Мудрой Земли. Книга жёлтая.",""
"Сказки Мудрой Земли. Книга красная.",""
"Сказки Мудрой Земли. Книга оранжевая.",""
"Сказки Мухи Жужжалки","2015"
"Сказки мышонка Сухарика","2003"
"Сказки на всякий случай","2003"
"Сказки на ночь","2018"
"Сказки народов Азии","1988"
"Сказки народов Америки","1992"
"Сказки народов Африки",""
"Сказки народов Африки, Австралии и Океании","1990"
"Сказки народов Бирмы","1976"
"Сказки народов Востока","1960"
"Сказки народов Европы","1988"
"Сказки народов мира","1959"
"Сказки народов мира","2016"
"Сказки народов мира; Тысяча и одна ночь","1987"
"Сказки народов Сибири","1984"
"Сказки народов тундры",""
"Сказки не по правилам","2014"
"Сказки не про людей","2009"
"Сказки о богатырях малышам","2010"
"Сказки о Деревянном Человечке",""
"Сказки о животных","2015"
"Сказки о животных и волшебные сказки","1999"
"Сказки о животных и волшебные сказки Том 1","1999"
"Сказки о животных и волшебные сказки.Татарское народное творчество: в 14-ти томах. — Том 1.","1999"
"Сказки о львах и парусниках","1975"
"Сказки о маленькой Машеньке","1962"
"Сказки о мышонке и лягушонке",""
"Сказки о природе (сборник)","2017"
"Сказки о простых вещах",""
"Сказки о Севере и девочке Бусинке (СИ)",""
"Сказки о созвездиях",""
"Сказки о странных","2017"
"Сказки о тех, кто лапой чешет ухо",""
"Сказки о фамилиях",""
"Сказки о Хоме и Суслике","2007"
"Сказки о Шише","1989"
"Сказки Орловской губернии","2017"
"Сказки от Элизы (сборник)","2016"
"Сказки по мотивам русского фольклора","1973"
"Сказки по телефону","1987"
"Сказки под ивами","1999"
"Сказки про Бабу Ягу","2010"
"Сказки про Змея Горыныча","1993"
"Сказки про Марту","2011"
"Сказки про Мика. Часть 1","2017"
"Сказки про Хому","1983"
"Сказки русских писателей","2006"
"Сказки русских писателей","1994"
"Сказки с крыш",""
"Сказки Сан-Марино","1991"
"Сказки сельвы. Анаконда","1982"
"Сказки синего-синего моря",""
"Сказки Смоленского края","1991"
"Сказки среди бела дня","1965"
"Сказки старого дома",""
"Сказки Старого Лета",""
"Сказки старого Сюня","1957"
"Сказки старого Тыма","1972"
"Сказки старого шамана",""
"Сказки Старой Англии","1984"
"Сказки страны Фей","2003"
"Сказки Таргистана",""
"Сказки тетушки Олеси. Выпуск 1","2013"
"Сказки тетушки Олеси. Выпуск 2","2013"
"Сказки тетушки Олеси. Выпуск 3","2014"
"Сказки тетушки Олеси. Выпуск 4","2014"
"Сказки Тихого Дона (Художник Н. Драгунов)","1959"
"Сказки Топелиуса","1948"
"Сказки тряпичного толстяка",""
"Сказки Туманного Альбиона","2009"
"Сказки тысячи и одной ночи","2014"
"Сказки цыган СССР.","1991"
"Сказки Черного леса (сборник)","2017"
"Сказки четырех фей","2011"
"Сказки чудака-чудодея",""
"Сказки Шапкая","1985"
"Сказки Шахразады о Синдбаде-мореходе",""
"Сказки Шотландские и Английские (Британские легенды и сказки)","1993"
"Сказки Шотландские и Английские (Британские легенды и сказки)","1993"
"Сказки южных славян","1923"
"Сказки-легенды","2014"
"Сказки-мультфильмы. Как цыпленок голос искал и другие сказки","2010"
"Сказки, пословицы, поговорки","2003"
"Сказки, расcказанные детям. Новые сказки","1983"
"Сказки, только сказки","2012"
"Сказки, у которых три конца","1987"
"Сказки. Истории (сборник)","2018"
"Сказки. Том 3","2012"
"Сказкоешка-Сладкоешка","2002"
"Сказоёжики бабушки Колючки","2012"
"Сказочная долина",""
"Сказочная энциклопедия для маленьких вундеркиндов. Чудеса в природе","2015"
"Сказочные истории и сказочные повести","2011"
"СКАЗОЧНЫЕ ПОВЕСТИ",""
"Сказочные повести. Выпуск второй","1994"
"Сказочные повести. Выпуск десятый","1995"
"Сказочные повести. Выпуск четвертый","1994"
"Сказочные повести. Выпуск шестой","1994"
"Сказочные повести. Выпуск шестой","1994"
"Сказочные самоцветы Дагестана","2007"
"Сказочный садовник","1975"
"Сказочный турнир",""
"Сказы и сказки","1985"
"Сказы и сказки нижегородской земли","1976"
"Скверное начало","2003"
"Скверный мальчишка",""
"Сквозь волшебное кольцо","1987"
"Сквозь волшебное кольцо. Британские легенды и сказки","1987"
"Сквозь волшебное кольцо. Британские легенды и сказки.","1988"
"Сквозь Зеркало и Что там увидела Алиса","1978"
"Скользкий склон (с иллюстрациями)","2005"
"Сколько нужно пролететь, чтобы имечко добыть","2004"
"Сколько нужно пролететь, чтобы имечко добыть","2004"
"Скороходы",""
"Славянские сказки","1972"
"Славянские сказки","1958"
"Слепецът, въжарят и халифът","1972"
"Сливы за мусор",""
"Слово о земле Ай","1956"
"Слон и воробей",""
"Слон-дитя",""
"Слонёнок","1956"
"Слоненок и другие сказки","2014"
"Слонодёмия","2015"
"Слоны и чернильницы","1978"
"Случай в заповеднике","1976"
"Случай с Евсейкой (сборник)","2017"
"Слънчовата дъщеря","1981"
"Смерть бога (узбекская сказка)",""
"Смерть жадной гиены (Эфиопия)","1990"
"Смеющиеся цветы","1994"
"Смоляное чучелко",""
"Смышленая девушка",""
"Снег и заяц",""
"Снег отправляется в город","1965"
"Снегири – это к любви!","2017"
"Снеговик","2008"
"Снеговик (СИ)",""
"Снеговик-почтовик","1956"
"Снегозавр","2017"
"Снегурочка",""
"Снегурочка","2013"
"Снегурочка",""
"Снегурушка и лиса",""
"Снежная женщина",""
"Снежная королева","1989"
"Снежная королева","2002"
"Снежная королева",""
"Снежная королева","1987"
"Снежная королева (с иллюстрациями)","2004"
"Снежная сестрёнка","2019"
"Снежное чудо","1980"
"Снежный болван",""
"Снігова королева (збірка)","2013"
"Сны Гуальтьеро",""
"Собака и кенгуру",""
"Собака и олени",""
"Собака и петух. Шакалы и слон (Рис. Б. К.)","1928"
"Собака, которая не умела лаять",""
"Соболиные души","1988"
"Собрание сочинений (200 сказок. 1895 г.)","1998"
"Собрание сочинений. Том 1. Рассказы и сказки",""
"Сова и ворон",""
"Совёнок Матильда, или Три добрых дела","2018"
"Совет Бабы-Яги",""
"Совет для куклы",""
"Современный Скрудж","2002"
"Совушка - мудрая головушка",""
"Солдат и дэбтэра (Эфиопия)","1990"
"Солдат и черт (СИ)",""
"Солдат Орешек","1992"
"Солдат Пешкин и компания","1979"
"Солдатские сказки","2010"
"Солнечная тропа",""
"Солнечное дерево","1971"
"Солнечные прятки","1985"
"Солнце и Луна",""
"Солнце и луна, лед и снег","2015"
"Солнце, Месяц и Ворон Воронович",""
"Солнышко на память",""
"Соловей (илл. Дюлак)","1899"
"Соловей в помидоре",""
"Соловей и медянка","1975"
"Соломенная шляпа",""
"Соломенные шляпы для Дзидзо",""
"Солька – тёмная фея",""
"Сон",""
"Сон",""
"Сон",""
"Сон с продолжением","1994"
"Соната для Пина и Бара",""
"Сорочьи сказки","1976"
"Соседи",""
"Соседи",""
"Спpеднеталитянские легенды",""
"Спаник",""
"Спасение дикого робота","2019"
"Спасительный ответ",""
"Спешите делать добрые дела",""
"Спор огня и воды",""
"Справедливый",""
"Спящая красавица (др. пер.)",""
"Спящите трубочистики",""
"Сражение обезьяны с крабом",""
"Срочно ищу костюм водолаза","1970"
"Стальное колечко. Теплый хлеб","1977"
"Стань диким!","2003"
"Старик и чудище",""
"Старик Хоттабыч","2006"
"Старик Хоттабыч (ред. 1938 года)",""
"Старик Хоттабыч (сокращённая редакция)","2014"
"Старик Хоттабыч (Художник Г. Мазурин)","1983"
"Старикам ума не занимать",""
"Старикова тайна","1981"
"Старинные эстонские народные сказки","1980"
"Старуха и горшки",""
"Старуха и смерть",""
"Старушка-богатырша",""
"Старушки с зонтиками - Las viejitas de la sombrillas","1976"
"Старший и сильный",""
"Старые знакомые","1956"
"Старые-старые сказки","2013"
"Старый барабанщик","1971"
"Старый ворон",""
"Старый год","1949"
"Старый домовой Абоского замка","2004"
"Старый кошелек",""
"Старый Ник сегодня не голоден",""
"Старый отец",""
"Старый уличный фонарь",""
"Стеклянный мальчик",""
"Стелла и седьмая звезда","2010"
"Степа капитан","1955"
"Стихи и сказки",""
"Стихи и сказки","1977"
"Стихи и сказки для детей и о детях",""
"Стихи. Сказки. Басни. Пьесы","2011"
"Сто добрых дел",""
"Сто приключений Барвинка и Ромашки",""
"Стойкий оловянный солдатик","2005"
"Стойкий оловянный солдатик (пер. Ганзен, илл. Ломаев)",""
"Стойкий оловянный солдатик [компиляция]","1990"
"Стойкий оловянный солдатик. Сказка","1956"
"Стражи полюса","2016"
"Страна без волшебства","2003"
"Страна Голубого Цветка","2002"
"Страна Городов 1-4","1983"
"Страна дураков",""
"Страна Мудрецов. Повесть-сказка","2000"
"Страна Оз","1992"
"Страна Оз: Чёрный Эдельвейс","2016"
"Страна привидений","2004"
"Страна Рутамята","1994"
"Страна Северного Ветра","2005"
"Страна синего цветка, или о том, что в мире нет времени для зла",""
"Страна сказок. Путеводитель для настоящего книгообнимателя","2019"
"Страна Счастливых Снов",""
"Страна, где живут одни собаки","1987"
"Страшилка Стелла и школа привидений","2009"
"Страшная закрутка",""
"Страшная история","2011"
"Страшная сказка про то, как Алеша был вредным","2018"
"Страшная чёрная птица",""
"Страшные сказки","2000"
"Страшный господин Ау",""
"Страшный дракон скалы Спидлстон",""
"Страшный Крокозавр и его дети",""
"Стрела Эрота",""
"Стрелок и его друзья","1954"
"Студенты и хитрый солдат",""
"Стюарт Крох","1998"
"Субастик в опасности","2012"
"Судьба репейника",""
"Сулейман мудрый",""
"Сундук старого принца","2006"
"Сурикаты-сумасброды. Невероятно смешные приключения в пустыне","2012"
"Счастливая звезда Хомы и Суслика","1998"
"Счастливо, Ивушкин! Повесть-сказка","2014"
"Счастливое семейство",""
"Счастливый Принц",""
"Счастье Кадыра",""
"Сын вдовы",""
"Сын ветра. Сказки Центральной и Южной Африки","1989"
"Сын визиря",""
"Сын водяного","1990"
"Сын камня (По мотивам адыгского эпоса)","1982"
"Сыновья торговца",""
"Сыщик",""
"Сэнзэро — братишка-коротышка (Эфиопия)","1990"
"Сюрпризы от Бедокура (с цветными иллюстрациями)",""
"Таблетки от непогоды","1990"
"Таёжные сказки","2015"
"Таємниця країни Суниць","1986"
"Таємниця країни суниць (збірка)",""
"Таємниця країни суниць (збірка)",""
"Таємниця покинутого замку","1995"
"Таинственный кашель",""
"Таинственный похититель","1975"
"Тайна ""зеленого золота",""
"Тайна боевого кузнечика","1972"
"Тайна бульдога Именалия","2019"
"Тайна горы Сугомак","1980"
"Тайна железного дерева","2010"
"Тайна жемчужной бухты","2015"
"Тайна заколдованного леса","2011"
"Тайна запечного сверчка","1989"
"Тайна Лабиринта","2017"
"Тайна летающей тарелки и другие весёлые дачные истории","2014"
"Тайна малиновой воды","1976"
"Тайна Муромской чащи","2005"
"Тайна покинутого корабля. Тетрадь третья","1964"
"Тайна Сан Ваныча или невыдуманная история, которую могут подтвердить многие очевидцы…","1997"
"Тайна старого сундука","2009"
"Тайна старого сундука","2018"
"Тайна страны Земляники",""
"Тайна хатифнаттов",""
"Тайны игрушечного королевства","2015"
"Тайны Фиолентовского грота",""
"Тайны Фиолентовского грота",""
"Тайские сказки",""
"Такъв и по-лош от този","1981"
"Талисман",""
"Талисман из Рэдволла","2006"
"Там, где Висла-река (польские сказки)","1975"
"Там, на неведомых тропинках","1991"
"Тан Сяо-си в бухте кораблей, отплывающих завтра","1959"
"Танцуващият чайник","1974"
"Танчами. Сказки народов севера","1988"
"Таня Гроттер и Золотая Пиявка","2003"
"Таня Гроттер и Исчезающий Этаж","2002"
"Таро и огненная птица","1979"
"Татарские народные сказки","1957"
"Татарские народные сказки","1957"
"Татарский фольклор: Сказки","1977"
"Татуированный пес","2014"
"Телега времени",""
"Телесик",""
"Телефон","1960"
"Тень. Голый король (сборник)","2008"
"Тень. Голый король.",""
"Теремок","2000"
"Теремок","1975"
"Теремок","2012"
"Теремок",""
"Теремок (Художник Г. Никольский)","1948"
"Теремок. Колобок",""
"Теремок. Мизгирь","1989"
"Терпение — золото",""
"Тигр и буйвол",""
"Тигр и лиса",""
"Тигр и осёл",""
"Тигренок и ключик",""
"Тигрёнок, который говорил «Р-Р-Р!», и его друзья","1979"
"Тики из колодца",""
"Тили-тили-тесто","2014"
"Тим и Дан, или Тайна «Разбитой коленки»",""
"Тим Сваргин. Заколдованное путешествие",""
"Тимбу-Лимбу, ее придворные и мельники-снеговики","1979"
"Тимоша и Морзуша","2018"
"Типтик, или Приключения одного мальчика, великолепной Бабушки и говорящего Ворона","1991"
"Тисту - мальчик с зелеными пальцами","1973"
"Тисту - мальчик с зелеными пальцами [с иллюстрациями]","1973"
"Тителитури","1998"
"Тишка",""
"Тишка [СИ]","2018"
"Тишкин огород","1991"
"Тісту — хлопчик з чарівними пальцями","1972"
"Ткач из Махиларопьи",""
"То Ми и его жена",""
"То, что нежданно, да надобно",""
"Том Верное Сердце","2008"
"Тор-Мозина Неподражаемая из королевства Ру-Лонии","1991"
"Торпи","2007"
"Торт в небе","1987"
"Тоуд-триумфатор","1999"
"Трактат о феях добрых и злых","1979"
"Требуется гувернантка для детей волшебника. Юмористические повести","2012"
"Требуется король",""
"Тревоги Голубого города","1981"
"Тредичино",""
"Тредичино","1957"
"Трень-брень-набекрень!",""
"Три ""умные"" головы",""
"Три Андрюши и Добрый Волшебник","1976"
"Три апельсина",""
"Три бабочки",""
"Три банана, или Пётр на сказочной планете",""
"Три брата - смекалистые ребята",""
"Три брата и мудрый старец",""
"Три веселых зайца","1999"
"Три веселых зайца","1999"
"Три весёлых краски","1962"
"Три весёлых краски (Иллюстрации Ю. Смольникова)","1966"
"Три друга",""
"Три золотые статуэтки",""
"Три золотых волоска","2002"
"Три калача и одна баранка",""
"Три козявки, фиолетовый козёл и тётя Фрося","2012"
"Три копеечки",""
"Три котёнка","2000"
"Три мужика – три простака","1978"
"Три наследницы короля","2016"
"Три незадачливых бородача","1985"
"Три охотника",""
"Три охотника","1976"
"Три повести о Малыше и Карлсоне (Художник В. Пощастьев)","1980"
"Три поросенка",""
"Три ракшаса",""
"Три ржаных колоса","1988"
"Три сестры",""
"Три силача",""
"Три сказки","1963"
"Три сказки и еще одна","1963"
"Три сказки и еще одна. Рисунки В. Алфеевского.","1963"
"Три сказки об Италии. Лошади, призраки и Чижик-Пыжик...","2008"
"Три слезинки королевны",""
"Три слова",""
"Три толстяка (Илл. И. Харсекина)","1957"
"Три толстяка. Роман-сказка","1981"
"Три царства — медное, серебряное и золотое",""
"Тридесятые сказки, или Вот такие пирожки","2000"
"Тридцать три желания (сборник)","1940"
"Трима братя — трима царе","1981"
"Тринкет",""
"Трисс Воительница","2006"
"Триумф пана Кляксы","1994"
"Трое в заколдованном лесу","2000"
"Трое друзей",""
"Трое на острове (с иллюстрациями)","1993"
"Трое отважных","1973"
"Тролли пекут пирог","2018"
"Тростинка и кузнец",""
"Троянский кот","2016"
"Трудный путь Самбоса","1983"
"Трудус-трудум-труд","1964"
"Трусливый заяц",""
"Трусливый Лев из Страны Оз","2003"
"ТУВИНСКИЕ СКАЗКИ","1970"
"Туман","1961"
"Турба-Элік і яго сябры","2013"
"Туркменские сказки об Ярты-Гулоке","1956"
"Тутта Карлссон Первая и единственная, Людвиг Четырнадцатый и др. Люди и разбойники из Кардамона. Шляпа Волшебника","1976"
"Тысяча верных копий","1993"
"Тысяча и одна минута. Том 1",""
"Тысяча и одна минута. Том 2",""
"Тысяча и одна минута. Том 3",""
"Тысяча и одна минута. Том 4",""
"Тысяча и одна ночь","1959"
"Тысяча И Одна Ночь. Книга 2","1959"
"Тысяча И Одна Ночь. Книга 7","1959"
"Тысяча и одна ночь. Том II",""
"Тысяча и одна ночь. Том III",""
"Тысяча и одна ночь. Том VII",""
"Тысяча и одна ночь. Том X",""
"Тысяча и одна ночь. Том XII",""
"Тэмми и ледяной дракон","2004"
"Тэмми и летучие медведи","2004"
"Тяжелый день (с цветными иллюстрациями)",""
"У нас в Кибертонии","1968"
"У нас в космосе...","1988"
"У страха глаза велики",""
"Убийство в Бишопс Уолсэм",""
"Убогий",""
"Увлекательные сказки о важном","2016"
"Угомон",""
"Угощение огня",""
"Угрюмый грот (с иллюстрациями)","2006"
"Удалой батрак",""
"Удивительная история",""
"Удивительное происшествие","1981"
"Удивительное путешествие кролика Эдварда","2008"
"Удивительное путешествие озорника","1969"
"Удивительные очки","1970"
"Удивительные приключения Карандаша и Незнайки на острове сказочных сокровищ","1966"
"Удивительные приключения подмастерье Хлапича","2013"
"Удивительные приключения Финти и ее друзей","2015"
"Удивительный Волшебник Из Страны Оз","1998"
"Удивительный волшебник из Страны Оз - английский и русский параллельные тексты",""
"Удивительный волшебник Страны Оз","1992"
"Узбекские народные сказки","1955"
"Узбекские народные сказки. Том 1.","1972"
"Узбекские народные сказки. Том 2.","1972"
"Украинские народные сказки","1957"
"Украинские сказки и легенды","1966"
"Українські народні казки","1990"
"Українські народні казки","2007"
"Укротители драконов","1993"
"Улитка и розы",""
"Улитка и розы",""
"Ум и счастье",""
"Умная дочь",""
"Умная Марсела","1981"
"Умная Эльза","1982"
"Умники города Нукима","1985"
"Умное перо","1945"
"Умный Ахмед",""
"Умный Мухаммед",""
"Умный работник",""
"Умный сказочник",""
"Упрямое тесто","1955"
"Упрямый козел","1962"
"Упрямый слоненок",""
"Ураган и бочки",""
"Уральские сказы — I","1952"
"Урасима Таро",""
"Урашима и черепаха",""
"Урбанус","1995"
"Урмель, который приплыл на льдине","2005"
"Урфин Джюс и его деревянные солдаты (Иллюстрации И. Шуриц)","1981"
"Урфин Джюс и его деревянные солдаты (с иллюстрациями)","2002"
"Урфін Джюс і його деревяні солдати","1992"
"Успех-трава","1992"
"Утёнок Элли, или Украденный праздник",""
"Утес Белой Совы (сказка для взрослых и детей)","1992"
"Ухо, дыня, сто двадцать пять! Повесть-сказка","1978"
"Ухти-Тухти","1958"
"Ученик волшебницы Виллины","2000"
"Учите меня, кузнецы","1984"
"Учитель и ученик",""
"Учитель Так-Так и его разноцветная школа. Повесть-сказка","2013"
"Ушел за крысиными хвостиками",""
"Факел и часы",""
"Фамильный Рукавишников",""
"Фантасмагории в Бременском винном погребке",""
"Фантаст-окулист","2010"
"Фантастический мистер Фокс","2004"
"Фараонова забава",""
"Фарфоровая голова","2000"
"Фархад и Ширин",""
"Федор Набилкин и настоящие богатыри",""
"Федотик и Капелька",""
"Феи с алмазных гор","1991"
"Феи с алмазных гор",""
"Феи с алмазных гор. Корейские народные сказки","1991"
"Фердинанд и Пуш","2013"
"Фермер Джайлз из Хэма","2001"
"Феррино",""
"Фея в медвежьей берлоге",""
"Фея и котел",""
"Фея Изумрудного Города","2000"
"Фея Изумрудного Города (иллюстр. М. Мисуно)","1997"
"Фея пыли","1991"
"Филифёнка, которая верила в стихийные бедствия","1990"
"Филифьонка, которая верила в катастрофы","2011"
"Фильмы-сказки","1955"
"Финист - ясный сокол",""
"Флейтист из Гаммельна","1995"
"Флопси, Мопси и Ватный Хвост: Сказки","1996"
"Фока — на все руки дока",""
"Фома Беренников",""
"Фома и Ерема",""
"Фомка-шут",""
"Французские сказки и новеллы",""
"Французский язык с Маленьким Принцем","2007"
"Фредди. Операция «Х»","2005"
"Фролка-сидень",""
"Фруечки",""
"Фунтик и старушка с усами","1999"
"Фунтик Неуловимый","1999"
"Хаврошечка. Русская народная сказка","1973"
"Хан - тридцать смертей",""
"Хан и табунщик","1977"
"Ханс-силач",""
"Харчевня в Шпессарте","1992"
"Хасан и Ахмед","1985"
"Хасанак",""
"Хвастливый Гэмбэй",""
"Хвастун","1975"
"Хемуль, который любил тишину",""
"Хербе Большая Шляпа","2010"
"Химе с голямата шапка","1974"
"Хитрая баба",""
"Хитрая жена",""
"Хитрая наука",""
"Хитрый Петре и Насредин-Ходжа",""
"Хитрый петух",""
"Хлеб и золото",""
"Хлыст и Подлыгало",""
"Хоббит, или Туда и Обратно. Повесть-сказка","1989"
"Ходячий замок","2005"
"Хозяин воды",""
"Хозяин моря","1986"
"Хозяйка Травы","1973"
"Холодное сердце","1970"
"Холодное сердце (другой перевод)",""
"Холодное сердце 2. Магия грез","2019"
"Хорошо да худо",""
"Хорошо, когда улыбаются","1991"
"Хотценплотц-III","2004"
"Хочу лiтати! (На украинском языке)","1980"
"Хочу Луну!","1973"
"Храбрый Азмун","1988"
"Храбрый Азмун (Сборник)","1951"
"Храбрый Иссимбоси",""
"Храбрый мальчик",""
"Храбрый портной","1963"
"Храбрый портняжка","2017"
"Храбрый Тилли: Записки щенка, написанные хвостом","1970"
"Храм белых цапель",""
"Храм на горе Пэкчжоксан",""
"Христос и грешница",""
"Хромоножка-уточка",""
"Хроника исторических событий в королевстве Пантуфлия. Принц Зазнайо","1986"
"Хроники Края. Громобой","2017"
"Хрустальная гора",""
"Хрустальный ключ",""
"Хрустальный коктейль",""
"Хрустальный колодец",""
"Хрустальный остров","2000"
"Худая жена",""
"Хулиган и принцесса","2017"
"Хульдры на хуторе",""
"Хуткунчула","1991"
"Цар Аджиб","1984"
"Цар Музарбий","1981"
"Царевич-найденыш",""
"Царевна — отгадчица",""
"Царевна из города Тьмы","1961"
"Царевна Льдинка",""
"Царевна лягушка",""
"Царевна сера утица",""
"Царевна-змея",""
"Царевна, разрешающая загадки",""
"Царем быть - не ремесло",""
"Царица-гусляр",""
"Царство Муравьёв или изобретение МУария",""
"Царь Бача и муравьи",""
"Царь и красавица",""
"Царь обезьян и волшебная монета",""
"Царь-обжора","1983"
"Царь, старик и бояре",""
"Цветник бабушки Корицы","2013"
"Цветной материк",""
"Цветные клубочки","2018"
"Цветы маленькой Иды",""
"Цветы Эльби","1977"
"Цедрик","1990"
"Церковная служба",""
"Цирк в шкатулке","2008"
"Цирк доктора Дулиттла","1992"
"Циркус",""
"Цыган и великан",""
"Цыпленок вечером","1993"
"Цыпленок и Утенок","2000"
"Чайка па імені Джонатан Лівінгстан",""
"Чайник",""
"Чао","1964"
"Чарадзейныя казкі","1993"
"Чари країни Оз","2006"
"Чарівна кісточка","1979"
"ЧАРІВНЕ ГОРНЯТКО","1971"
"Чарівник Країни Оз","2003"
"Чарівник Країни Оз (Збірка)","2011"
"Чарівник Смарагдового міста","1992"
"Чарівні казки","1992"
"Чарівні окуляри","2012"
"Чарли Бон и Пустынный волк","2018"
"Чарли и Большой стеклянный подъемник","2001"
"Чарли и шоколадная фабрика","1991"
"Чарлі і шоколадна фабрика","2005"
"Чародей Голод",""
"Чародей из Атлантиды","2002"
"Чародей из Атлантиды (иллюстр. М. Мисуно)","2002"
"Чародей из Гнэльфбурга","2001"
"Чародейка с задней парты Сказочная повесть","2012"
"Чаромора","1988"
"Час воли божией (сказка)","2004"
"Часовой механизм, или Всё заведено","2005"
"Часы и сердце","1924"
"Часы и стрелки","2013"
"Часы с кукушкой. Сказка","1977"
"Чашка из красного лака",""
"Чванливый генерал","1960"
"Чего на свете не бывает",""
"Чего только не придумают",""
"Человек и змея",""
"Человек правды",""
"Человек, который спрятал солнце","2017"
"Чемодан чепухи","2001"
"Через тысячу лет",""
"Черная курица, или Подземные жители","2002"
"Чёрная курица, или Подземные жители (сборник)","2013"
"Черная курица. Сказки","2016"
"Черная Мельница",""
"Черная Мельница. Повесть-сказка","1984"
"Черная мидия",""
"Чёрная моль",""
"Черная скрипочка","2011"
"Чернильное сердце","2005"
"Чёрно-розовый скунс",""
"Чернушка",""
"Черный Бык Норруэйский",""
"Черный туман","2000"
"Черстин Старшая и Черстин Меньшая","1990"
"Чёрт — заимодавец",""
"Чёрт и мужик",""
"Чёрт, утонувший в море",""
"Чертов мост",""
"Честное волшебное","1998"
"Четвёртая нотка","2012"
"Четыре сестры",""
"Четырнадцатая золотая рыбка","2017"
"Чешские сказки",""
"Чивы, чивы, чивычок",""
"Чижик в Риме","2008"
"Чинуша на груше","1980"
"Чистота, благодать и красота",""
