area,title,link,employer_name,employer_link,employer_img,respond_link,salary
Казань,Оператор,https://nn.hh.ru/vacancy/67294256,ТСЦ Дровосек,https://nn.hh.ru/employer/879898,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=67294256&hhtmFrom=vacancy_search_list,от 35 000 руб.
Казань,Начинающий специалист (помощник бухгалтера),https://nn.hh.ru/vacancy/72452169,ООО Торговый дом Лазурит,https://nn.hh.ru/employer/66212,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72452169&hhtmFrom=vacancy_search_list,от 40 000 руб.
Казань,Администратор в стоматологическую клинику,https://nn.hh.ru/vacancy/71760742,Рокада Мед,https://nn.hh.ru/employer/49477,https://img.hhcdn.ru/employer-logo/393071.jpeg,https://nn.hh.ru/applicant/vacancy_response?vacancyId=71760742&hhtmFrom=vacancy_search_list,от 38 000 руб.
Казань,Продавец-консультант (ТЦ Парк Хаус),https://nn.hh.ru/vacancy/73403857,Diamant (ИП Чешегоров Антон Аркадьевич),https://nn.hh.ru/employer/5101765,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73403857&hhtmFrom=vacancy_search_list,от 40 000 руб.
Казань,Швея по подготовительным работам,https://nn.hh.ru/vacancy/74405597,ООО Группа компаний Барс,https://nn.hh.ru/employer/1750611,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74405597&hhtmFrom=vacancy_search_list,от 30 000 руб.
Казань,Администратор гостиницы,https://nn.hh.ru/vacancy/74054023,ООО Вкусные идеи Казани,https://nn.hh.ru/employer/5626650,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74054023&hhtmFrom=vacancy_search_list,от 22 000 руб.
Казань,Вечерний Комплектовщик/упаковщик заказов,https://nn.hh.ru/vacancy/74387267,ООО Департамент Ф53,https://nn.hh.ru/employer/3036416,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74387267&hhtmFrom=vacancy_search_list,42 183 – 53 649 руб.
Казань,Менеджер по продажам (малоэтажное строительство/коттеджи),https://nn.hh.ru/vacancy/75164863,ООО Строительная Компания Грата,https://nn.hh.ru/employer/6037011,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75164863&hhtmFrom=vacancy_search_list,от 150 000 руб.
Казань,Кладовщик,https://nn.hh.ru/vacancy/71259053,АО Казанское моторостроительное производственное объединение,https://nn.hh.ru/employer/169074,https://img.hhcdn.ru/employer-logo/1002150.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=71259053&hhtmFrom=vacancy_search_list,30 000 – 35 000 руб.
Казань,Бухгалтер,https://nn.hh.ru/vacancy/73340198,ООО Хтм,https://nn.hh.ru/employer/5846251,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73340198&hhtmFrom=vacancy_search_list,до 50 000 руб.
Казань,Преподаватель английского языка на полдня,https://nn.hh.ru/vacancy/73928255,ООО Эффективная Система Образования,https://nn.hh.ru/employer/1043164,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73928255&hhtmFrom=vacancy_search_list,25 000 – 40 000 руб.
Казань,Кладовщик-комплектовщик,https://nn.hh.ru/vacancy/73998695,Клиника Нуриевых,https://nn.hh.ru/employer/585968,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73998695&hhtmFrom=vacancy_search_list,от 35 000 руб.
Казань,Отделочник,https://nn.hh.ru/vacancy/74243695,ООО Сейлз,https://nn.hh.ru/employer/5545505,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74243695&hhtmFrom=vacancy_search_list,
Казань,Бухгалтер,https://nn.hh.ru/vacancy/72759102,Торговый комплекс XL,https://nn.hh.ru/employer/1678008,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72759102&hhtmFrom=vacancy_search_list,55 000 – 55 000 руб.
Казань,Ивент-менеджер,https://nn.hh.ru/vacancy/73619632,Fun Jump,https://nn.hh.ru/employer/3617483,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73619632&hhtmFrom=vacancy_search_list,от 45 000 руб.
Казань,Бизнес ассистент/помощник директора,https://nn.hh.ru/vacancy/74291050,TATNED,https://nn.hh.ru/employer/915342,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74291050&hhtmFrom=vacancy_search_list,35 000 – 45 000 руб.
Казань,Администратор-консультант в Аквапарк «Ривьера»,https://nn.hh.ru/vacancy/72719975,"Казанская Ривьера- Отель, Аквапарк",https://nn.hh.ru/employer/202603,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72719975&hhtmFrom=vacancy_search_list,от 22 000 руб.
Казань,"Водитель автомобиля категорий В,С",https://nn.hh.ru/vacancy/73377495,Подразделение ООО БММ г. Барнаул,https://nn.hh.ru/employer/4147911,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73377495&hhtmFrom=vacancy_search_list,от 100 000 руб.
Казань,Флорист,https://nn.hh.ru/vacancy/73479971,OlaCvetok,https://nn.hh.ru/employer/4899949,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73479971&hhtmFrom=vacancy_search_list,50 000 – 80 000 руб.
Казань,Инженер-технолог БПЛА,https://nn.hh.ru/vacancy/73987481,Алабуга. Проектный менеджмент,https://nn.hh.ru/employer/68587,https://img.hhcdn.ru/employer-logo/2367389.jpeg,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73987481&hhtmFrom=vacancy_search_list,от 200 000 руб.
Казань,Администратор в школу вокала,https://nn.hh.ru/vacancy/74110046,Школа вокала №1,https://nn.hh.ru/employer/5321169,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74110046&hhtmFrom=vacancy_search_list,от 20 000 руб.
Казань,Мастер СПА процедур,https://nn.hh.ru/vacancy/73259534,ИП Фатхутдинова Светлана Ирековна,https://nn.hh.ru/employer/9146891,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73259534&hhtmFrom=vacancy_search_list,60 000 – 200 000 руб.
Казань,Офис-менеджер,https://nn.hh.ru/vacancy/73387323,АСКОН,https://nn.hh.ru/employer/41144,https://img.hhcdn.ru/employer-logo/3960708.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73387323&hhtmFrom=vacancy_search_list,30 000 – 40 000 руб.
Казань,Посудомойщик / Посудомойщица,https://nn.hh.ru/vacancy/73498214,МБОУ Средняя Общеобразовательная Школа № 51 Вахитовского Района г.Казани,https://nn.hh.ru/employer/5627707,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73498214&hhtmFrom=vacancy_search_list,
Казань,Электрик,https://nn.hh.ru/vacancy/75046990,ООО Континент,https://nn.hh.ru/employer/4044851,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75046990&hhtmFrom=vacancy_search_list,53 000 – 53 000 руб.
Казань,Бармен,https://nn.hh.ru/vacancy/72009515,ООО Бинхартс,https://nn.hh.ru/employer/2893302,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72009515&hhtmFrom=vacancy_search_list,35 000 – 50 000 руб.
Казань,Упаковщик/упаковщица,https://nn.hh.ru/vacancy/72066556,ООО Весстрой,https://nn.hh.ru/employer/4540012,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72066556&hhtmFrom=vacancy_search_list,60 000 – 120 000 руб.
Казань,Упаковщик на полуфабрикаты,https://nn.hh.ru/vacancy/72452542,ООО Весстрой,https://nn.hh.ru/employer/4540012,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72452542&hhtmFrom=vacancy_search_list,54 000 – 75 000 руб.
Казань,Снабженец,https://nn.hh.ru/vacancy/73591969,Поволжская строительная компания Казань,https://nn.hh.ru/employer/4080525,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73591969&hhtmFrom=vacancy_search_list,от 60 000 руб.
