Путь к спасению , 2003
Птица должна летать , 2006
Рапунцель , 
Рандеву с замком , 2004
Райская птичка , 2006
Раскаленная душа , 1999
Раненая гордость , 2013
Раненое сердце плейбоя , 2019
Рапсодия любви , 1999
Райский поцелуй , 2004
Рай на краю света , 2011
Разлуки не будет , 
Разлукам вопреки , 2010
Разве мы женаты? , 2008
Рай для любимой , 2008
Рай опьяняющих ощущений , 2018
Рай для Евы , 2000
Разговор о любви , 2005
Рай на тропическом острове , 2009
Райская птица , 2013
Район "Зеленый" (СИ) , 
Раскаленное желание , 2018
Разные судьбы , 2012
Радужный дождь , 2013
Разбудить любовь , 2010
Разреши тебя любить , 2016
Разбуженная поцелуем , 2007
Разбуженная страсть , 2002
Рай на земле , 2008
Разве мы женаты? , 2008
Разбуди зверя , 2002
Развод по-новозеландски , 2008
Разлучница , 2018
Разорвать паутину лжи , 2004
Рай в шалаше , 2012
Развеянные чары , 2002
Разлучница , 2013
Раз и навсегда , 
Развод не состоялся , 2001
Разборчивый жених , 2016
Разгадай меня , 2007
Рандеву с мечтой , 2009
Рандеву с кошкодевочкой , 2019
Расплата за гордость , 2003
Рассвет для двоих , 2004
Растаять в твоих объятиях , 2015
РЕТРО , 
Рейс от разлуки до любви , 2009
Распродажа женихов , 2004
Решение Кейт Росс , 2002
Расставание со счастливым финалом , 2019
Рецепт от одиночества , 1997
Распутник , 2002
Расчетам вопреки , 2002
Ребусы жизни, или Шарада для любимого , 
Рецепт идеального брака , 2017
Рассудку вопреки , 
Рецепт любви , 
Ревность , 
Реванш , 1998
Расцветающая роза , 2000
Рассказы , 
Ребенок Лео , 2002
Репетиция свадьбы , 2013
Река желания , 2006
Растоптанная гордость , 2000
Репетиция любви: брак как лакмусовая бумажка , 2006
Рассыпала снег ночь , 2012
Расторгнутая помолвка , 1997
Решать тебе, дорогой! , 
Ребенок Джейка , 1996
Растопив лед недоверия... , 2001
Ревнивый опекун , 1996
Растопить ледяное сердце , 2016
Реклама - двигатель любви , 1997
Рецепт от Парацельса , 2007
Растопи моё сердце , 
Расширяя связи , 
Ребенок для босса , 2007
Ревнивая Кэт , 2005
Рецепт счастья неправильной женщины , 
Расплата будет жаркой , 2016
Редкая жемчужина , 2005
Река судьбы , 2000
Расправить крылья , 2001
Резюме сердцеедки , 2007
Репетиция брака , 
Ребенок Джека Риордана , 2007
Распятое сердце , 1993
Расскажи мне о любви , 2011
Рассвет над Темзой , 2008
Расписание свиданий , 2007
Репетиция любви , 2006
Рассказы , 
Расставания, встречи... , 2001
Реванш: Соблазнительная месть , 2006
Раскрой объятия , 2002
Рейчел и ее малыш , 1998
Расставание не для нас , 2008
Ребро Адама , 2003
Раскрепощение , 2008
Раскрой мне объятия , 2007
Рождественское чудо , 2005
Рождество в городе ветров , 2005
Рождество в городе влюбленных , 2008
Рождественское желание , 
Рождественское перемирие , 
Рождественское чудо , 
Риголетто , 
Римское лето , 2003
Рождество в городе ветров , 2005
Рождественские ожидания , 2004
Рождественское желание , 2006
Рождественская сказка (Сборник) , 2000
Рискованный план , 2014
Рождественские игры , 2012
Рождественская быль , 2004
Рождественские звезды , 1998
Рождественский поцелуй , 2005
Рискни и выиграй! , 
Рождественская история , 2009
Ритмы ночи , 1999
Рождественский поезд , 2006
Рождественский папа , 1998
Рождественские ожидания , 2004
Риск – хорошее дело! , 2003
Родная , 
Рожденный для любви , 2006
Родная душа , 1999
Рини РОССЕЛЬ , 
Рискованное путешествие , 2003
Риск вслепую , 2009
Рискнуть – и победить! , 1999
Рискнуть и выиграть , 2004
Рождественская сказка , 2000
Робот. Новогодняя история (СИ) , 
Рискованные мечты , 2010
Рискуй, если любишь , 2011
Рождение Авроры , 2009
Рождественские колокольчики , 2001
Робкое дыхание , 
Рискованное предприятие , 1998
Рискованный шаг , 2001
Роковая ошибка , 2002
Роковое пари , 1995
Роковая связь , 
Роман с мечтой , 2010
Рорк – искатель приключений , 1998
Романтический шторм , 2017
Роман года , 2014
Романтичное сердце , 2003
Романтическое предложение , 2007
Россия – карашо! , 
Роковой поцелуй , 2007
Розовая шубка , 2000
Розы нашей любви , 2000
Романтическая история, или Бедные туфли , 
Роза пустыни , 2009
Руками это не трогать , 1998
Роза Дамаска , 1994
Роковое наваждение , 2017
Рождество Куинов , 
Роза среди терний , 1998
Роковая ошибка , 2001
Роза в обручальном кольце , 2004
Розыгрыш (СИ) , 2014
Роковая женщина , 2001
Роман с последствиями , 2011
Розы для Роуз , 2003
Роковая встреча , 2004
Романтический шпионаж (СИ) , 
Романтический поединок , 
Роса на розе , 1999
Роман с продолжением , 2007
Роскошная скромность , 
Романтическое приключение , 2004
Рука об руку , 2005
Рука в руке , 2010
Роза счастья , 2005
Роман на месяц , 
Романтическое путешествие , 2000
Роковой флирт , 2013
Романтическое путешествие , 2009
Роман на месяц , 
Роман с огнем , 2013
Рождество Золушки , 
Розабелла , 2002
Рокировка , 2012
Розовый сад , 2005
Роковая недотрога , 2018
Романтические сны , 2002
Роковое путешествие , 2006
Роковое влечение , 1997
Розы для Молли , 2014
Романтическое испытание , 2019
Роковая ошибка , 1996
Романы о любви (сборник) , 2015
Розовый алмаз , 2010
Роковой соблазн , 2018
Романтическая авантюра , 2019
Розы в декабре , 2000
Рождество в Париже , 1996
С днем рождения, Сэми! , 2004
Русалочка , 2011
С тех пор, как ты вернулась… , 2000
С Новым годом, друг! (СИ) , 
С любовью не играй , 1997
С судьбой не играют в прятки , 2010
С риском для сердца , 2013
С первого взгляда , 2006
С любовью, Элис , 2003
С кем отметишь Рождество… , 
С первой встречи , 2001
Рядом с Адамом , 2006
Рыцарь моих снов , 2003
С любимыми не раставайтесь , 2008
Рыцарь на главную роль , 2012
С огнем не шутят , 2006
С Днем Влюбленных , 2009
Рядом с тобой , 1999
Рядом с тобой , 2003
Рыцарь из моих снов , 1999
Руководство к помолвке , 2014
Рядом с красавцем , 2008
Рыцарь в крестьянском стиле , 
Русалочка в черном , 2000
С одиночеством в душе... , 
Русский купидон , 2007
Рыцарь моего сердца , 2006
Русалка из Винсема , 2002
Рыжеволосый ангел любви , 2008
Рыжая бестия , 2004
Рыжеволосая искусительница , 2000
Рыжеволосая бестия , 2008
Рыцарь моих снов , 2003
Рыжеволосый ангел , 2012
Рыж , 
С видом  на счастье , 2009
Рыжее солнышко , 2014
С Новым годом, с новым счастьем! , 1996
Русалка в старинном пруду , 2008
С любимыми не расставайтесь , 2008
Рыбацкое счастье , 2005
Сад для моего любимого , 2005
С тобой мое сердце (Врата рая) , 2004
С чужим ребенком , 1998
Самая счастливая осень (сборник) , 
Самый дорогой человек , 2003
Сбежавшая невеста , 2018
Самое сокровенное , 2012
Само искушение , 2015
Сатаки и я , 2003
Сбежавшая принцесса , 2010
Сага о князе Гривальде , 
Сбывшиеся грезы , 1996
Сближение планет , 1997
Сальса для двоих , 2009
Сбывшаяся надежда , 1999
Сады любви , 2005
Самый лучший праздник , 2001
Самая сексуальная журналистка , 2015
Самые счастливые времена , 2016
С чистого листа , 2008
Самая везучая женщина в мире , 2004
Самый большой секрет , 2015
Самшитовый лабиринт , 2008
Самый желанный мужчина , 2017
Сахар и перец , 2004
Самый лучший праздник (Сборник) , 2001
Сад фантазий , 1998
Самая желанная , 2001
Сад Персефоны , 2001
Самая неслучайная встреча , 2018
Самая прекрасная роза , 2011
Самая безмятежная , 2002
С чистого листа , 2004
Самая дорогая ложь , 2015
Свадебное меню , 1998
Самая соблазнительная скромница , 2016
Самый первый раз , 2012
Свадебное платье для Молли , 2011
Самый сладкий поцелуй , 2009
Свадебное бланманже , 2009
Самый лучший , 2000
С тобой и без тебя , 1998
С тобой — хоть на край света! , 
Самый счастливый человек на Земле (СИ) , 2013
Сатисфакция , 
Сбывшийся сон , 2011
Самое главное в жизни , 2002
Самая длинная ночь , 2007
Сад нерастраченной нежности , 2008
Сбежавшая любовь , 2018
Сама невинность , 2013
Сапфировая ночь , 2009
Самый счастливый развод , 2018
Самая счастливая , 2012
Свадьба для золушки , 2009
Самый серьезный шаг , 1997
Сандрильона из Городищ , 2012
Свет луны на воде , 2006
Свет моей души , 2006
Свет луны в океане , 2007
Свет в твоём окне , 2013
Свет любимых глаз , 2006
Свет и Тьма , 
Свет в ночи , 1996
Свадебный вальс , 2007
Свет очей моих , 2003
Свадьба с препятствиями , 
Свежесть твоих губ , 2000
Свет былой любви , 2013
Свет любящего сердца , 2004
Свето во мраке , 
Свадьба с препятствиями , 2004
Свадебное путешествие , 1996
Свадьба белой ночью , 2012
Свет , 
Свадьба в шоколадном царстве , 2008
Свадьба с препятствиями , 1999
Свадебные хлопоты , 2004
Свадьба мечты , 2015
Сбежавшая невеста , 2017
Сверкающие огни , 2006
Свадьба со взломом , 2003
Свадьба моей мечты , 2018
Свет твоей любви , 2016
Свет твоих глаз , 2009
Свадьба Эмбер , 1998
Свадьба с препятствиями , 1999
Свадебный переполох , 2011
Свадебный блюз , 2006
Свадебный талисман , 2009
Свадьба в Венеции , 2012
Свадьба — это только начало , 1999
Свадебный завтрак для холостяка , 2015
Свадьба в Катманду , 1998
Свадьба (СИ) , 
Свадебный подарок , 2008
Свадьба по завещанию , 2007
Свадебный марш , 2000
Свадьба Декстера Льюиса , 
Свет утренней звезды (СИ) , 
Светлы их надежды , 2004
Светлая сказка , 2002
Сбежавшая из-под венца , 2013
Сборник рассказов , 
Свадьба колдуньи , 
Свет надежды , 
Свободная и счастливая , 2014
Свобода любить , 2006
Свидание вслепую , 2012
Свободная женщина , 2018
Свободный выбор , 1996
Свидание напоказ , 2017
Свидание с ангелом , 2015
Сводная сестра , 2013
Свободный мужчина , 2002
Светские манеры , 1996
Свобода на двоих , 
Свободные отношения , 2005
Свидание с судьбой , 2005
Своенравная Мелани , 2001
Своевременное вмешательство , 2001
Свидание с прошлым , 2017
Свидание с тенью , 2004
Свеча на подоконнике , 2008
Свидание за доллар , 
Свидание со Снежной Королевой , 2005
Светские скандалы , 2010
Свидание с незнакомцем , 2017
Свидание с мечтой , 2007
Свой собственный рай , 2001
Свое гнездышко , 2006
Свободный выбор , 1996
Святой инстинкт , 1998
Святой и грешница , 2008
Святость и соблазн , 2005
Сделай меня счастливой , 2012
Сейчас и навеки , 2004
Сезон испытаний , 1997
Сезон любви , 2007
Связанные судьбой , 2013
Секрет парфюмера , 2008
Секретное оружие блондинок , 2004
Секрет счастья , 2006
Секрет свадебного платья , 2014
Секретное оружие Валентино , 2010
Секретарша миллиардера , 2005
Семь «Я» , 2009
Секрет секретарши , 2007
Сейчас или никогда , 2005
Сейчас или никогда , 1998
Семейные тайны , 1997
Секретарша-девственница , 2005
Семейный заговор , 2006
Секрет скарабея: Исповедь журналистки , 2006
Секрет Леди Найтли , 
Секрет успеха , 2003
Северное сияние , 2004
Сгореть дотла , 2004
Сельская идиллия , 2002
Сделай свой выбор , 2010
Семнадцатое декабря [СИ] , 2017
Секрет потерянной туфельки , 2001
Семейные секреты , 2011
Секрет моей любви , 2013
Семь историй о любви , 2011
Связующая нить , 2016
Секс на одну ночь перед Рождеством (ЛП) , 2020
Сделай шаг , 1997
Сделка с боссом , 1999
Секреты оазиса , 2013
Семнадцать белых роз , 2009
Северное буги , 2005
Сегодня можно всё , 2006
Сегодня... завтра... всегда... , 2001
Секретарша для доктора , 2003
Секреты невесты плейбоя , 2010
Секрет удачного брака , 2009
Семейные ценности , 2007
Сейчас или никогда , 2005
Секрет его улыбки , 2015
Сельские приключения (СИ) , 
Секретов больше не будет , 
Секс по-венгерски , 
Секретный ключик , 2001
Секрет любви , 2011
Сегодня, завтра... и всегда , 2002
Семь секретов обольщения , 2011
Секреты Леди Габриэллы , 2008
Секреты обольщения , 
Семейное счастье , 2000
Сердце должно любить , 1997
Семейное шоу , 2012
Сердце в подарок , 2002
Сердце ирландца , 1995
Секреты ночи , 2002
Сердце женщины , 2004
Сердце за семью замками , 
Сердце вне игры , 2010
Седьмая заповедь , 2013
Семь лет спустя , 1998
Сдержать обещания (СИ) , 2017
Сделка перед алтарем , 2015
Секрет для двоих , 2016
Секрет моей души , 2012
Секс и не более , 2007
Сердца пятерых , 2000
Сердце женщины , 2002
Семь цветов любви , 2005
Сердце героя , 2007
Сердце не лжет , 1996
Сентиментальная история , 2010
Секреты , 2000
Сенсация для светской хроники , 2005
Сердечные дела , 1995
Сердце в небесах , 
Семья навеки , 2001
Секретное оружие блондинок , 
Сердце просит счастья , 2009
Сердце в огне , 2003
Секретов больше не будет , 
Сердце Данте , 2008
Связанные ночной клятвой , 2020
Сердечный договор , 2008
Сердце странника: Жизнь продолжается , 2006
Сердце ковбоя , 2009
Сердцеед , 1996
Сердце красавицы , 2009
Семь сорок (В поисках счастья) , 1995
Секрет её успеха , 2004
Семь соблазнов , 2006
Секрет Златовласки , 2008
Сердце ангела , 2008
Сердце не забудет , 2007
Сеньор из розового сада , 2009
Сердце не обманешь , 2014
Сердце не верит в разлуку , 2013
Сердце не обманешь , 2009
Сердце пустыни , 2012
Сердитая сеньорита , 2005
Сердцеед , 2004
Сердце под прицелом , 2019
Сердце на кону , 2014
Сердце, полное любви , 2012
Семь шагов к счастью , 2011
Сердце мужчины , 
Семья как семья… , 2013
Сердце на ладони , 2006
Сердце на замке , 2015
Сердце метели , 2001
Сейчас и навсегда , 2016
Сердце, молчи , 1997
Серебряная сказка , 2008
Серьёзные отношения , 2013
Сила притяжения , 2018
Сила ее страсти , 2004
Синее золото , 
Серебряные колокольчики , 2008
Сила страсти (Сборник) , 2005
Серебряный звон , 1996
Синее море, жёлтый песок, или Семь месяцев не предел , 
Сильная слабая женщина , 2007
Сердцеедка с острова соблазнов , 2019
Сильный «слабый пол» , 2013
Серебряная луна , 
Серебристый призрак , 2007
Сердцеедка без опыта , 2018
Симфония любви , 2003
Сердцеедка со стажем , 2017
Сердцу не прикажешь , 2005
Серебряные крылья , 2005
Серебряный дельфин , 1995
Сестра невесты , 2005
Сильнее разума , 
Серенада над морем , 2009
Синие озера, синие глаза , 2008
Сила твоих чар , 
Синее небо, зеленый океан... , 2007
Сильнее обстоятельств , 2001
Серебряная заря , 2012
Серенада для любимой , 2012
Серый воробышек , 2014
Сказка о принце , 
Скажи сама , 
Сказание о Нисе из рода седого волка (СИ) , 
Скажи, что любишь , 2014
Сказочный остров , 2002
Скажи мне «да» , 
Скажи мне «люблю» , 2004
Скажи: «Я согласна!» , 2013
Сказка для влюбленных , 2005
Скрытые желания , 2005
Скрепим контракт поцелуем? , 1998
Сказочная любовь , 2005
Скажи, что любишь , 2011
Скажи это сердцу , 2011
Сирены жаждут любви , 1993
Скрипачка и миллионер , 2006
Слабости сильного мужчины , 2013
Сладкая горошинка , 2007
Сиротка , 2019
Сияние ангела , 2003
Скандальная связь , 2012
Сказка со счастливым концом , 2007
Сказки Большого озера , 2007
Скамейка для влюбленных , 2014
Слабая женщина , 2003
Сколько стоит любовь? , 2007
Сказочное Рождество , 2011
Сказка для взрослых , 2013
Скверная девчонка , 2015
Сияющий мир , 2013
Сицилийский ревнивец , 2007
Скандал из жизни знаменитости , 1997
Скажи мне «да» , 1997
Скандал из жизни знаменитости , 1997
Скандальные последствия , 2013
Скандальная наследница , 2014
Сказка для двоих , 2011
Сказка для монстра , 
Сиреневая весна , 2009
Сказка для девушек за тридцать , 2008
Скандальный портрет , 2015
Сквозь огонь , 2012
Сказка для Джейн , 2007
Сколько раз приходит любовь , 2010
Сладкая горечь обмана , 2006
Сквозь паутину лжи , 2017
СКОЛЬКО НА НЕБЕ ЛУН? , 
Склеить душу из осколков… , 2013
Славная девочка , 1994
Скромница в ловушке , 2013
Слабое сердце , 2004
Скверная история , 2008
Сказочный папа , 1999
Сказка для Белоснежки , 2008
Скандал на миллион , 2012
Сквозь годы , 2000
Сладкая горечь , 2004
Сказка со счастливым концом , 2007
Сказочные ночи , 2015
Сладкая капитуляция , 2013
Сила природы , 2006
Синица в руках , 1997
Скандальная связь , 2007
Синеглазая Касси , 2001
Синий бриз , 2008
Сказки на ночь , 2010
Сказка только начинается , 1998
Сказочное предложение , 2016
Сладкая месть , 1995
Сладкая неволя , 1997
Сладость твоих губ , 2016
Сладчайший грех , 2007
Сладкое обещание , 2008
Серенада для невесты , 2006
Слаще жизни , 
Сладкая месть , 1996
Сладкая жизнь королевской семьи , 2009
Сладкие объятия , 2014
Сладостное искушение , 1997
Сладостная жертва , 1996
Сладкое утешение , 2014
Сладкое вино желания , 2011
Сладкая расплата , 2008
Сладостная горечь , 
Слаще вина , 2009
Сладкое наваждение , 2007
Сладкий поцелуй , 2009
Сладкое лето , 2003
Сладость греха , 2001
Сладкие мечты , 1998
Сладкий соблазн , 2003
Сладкая месть Роке де Кальвоса , 2012
Сладкий капкан , 2009
Сладкая расплата , 2008
Сладкие фантазии , 2009
Сладкие  объятия , 2001
Сладкий плен , 1996
Сладкий обман , 2007
Сладостный проигрыш , 2007
Сладкая Льдинка (СИ) , 2019
Слишком много секретов , 2008
Случайные знакомые , 1994
Смысл жизни , 2000
Смелые наездники , 1998
Случайные партнеры , 2019
Случайная любовь , 2013
Смелые мечты , 1998
Снег в середине июля , 2006
Случайная невеста , 2009
Случайность или я твоя (СИ) , 
Словно во сне , 2000
Словно ничего и не было... , 
Смятые простыни , 
Слова любви , 2003
Слияние двух океанов , 2007
Следующая остановка — Любовь... , 2017
Случай на Батской дороге , 
Слишком красив и богат , 2008
Слова, понятные двоим , 2013
Смайлик - история одного мгновения (СИ) , 
Смеющаяся богиня , 
Сможем воскресить любовь? , 2017
Случайная встреча , 2003
Сметая все барьеры , 2000
Случайный гость или кофе в постель , 2017
Случайная встреча (СИ) , 2017
Случайная связь , 2014
Сначала свадьба, потом любовь , 1998
Случайное знакомство , 2011
Слушай (СИ) , 
Слишком личные отношения , 2014
Слишком влюбленная , 
Случайно... Злой? , 
Смятение сердца , 2005
Слегка помолвлены , 2019
Случайное знакомство , 1998
Слияние двух одиночеств , 2013
Слияние двух одиночеств , 2007
Слишком похожие , 2008
Слезы любви , 2005
Слезы изменника , 2010
Слезы зимы , 2009
Случайностей не бывает , 
Сломанная роза , 2013
Сложная любовь , 1995
Слишком бурный отпуск , 2017
Слезы разлуки , 2001
Сливки общества , 2005
Слепая любовь , 1999
Случайный флирт , 2014
Смешно до боли , 
Случайный поцелуй , 2011
Слишком чувственная , 2007
Следуй за своим сердцем , 2018
Слезы ангела , 2012
Следуй за мечтой , 2012
След в жизни , 1998
Снежное танго , 2006
Снегопад на курорте , 1999
Соблазнение невинной , 2010
Сны Элейны , 2007
Со многими неизвестными , 2013
Снежная ловушка для двоих , 2017
Снежный поцелуй , 2017
Соблазн , 1999
Снова в моем сердце , 2003
Снова вместе , 1997
Соблазнение по голливудскому сценарию , 
Снова в его постели , 2016
Снежный мираж , 1998
Снежный поцелуй , 2002
Снежные оковы , 2007
Соблазнение Саманты , 2011
Снова вместе , 
Соблазн (ЛП) , 
Снова влюблена? , 2005
Соблазн на грани риска , 
Снежное сердце , 
Со второй попытки , 2007
Соблазнение Саманты , 2011
Соблазнение Адама , 2005
Снова ты: Уйти, чтобы вернуться , 2006
Снежная Королева, стань моей! , 2001
Соблазнение не по сценарию , 2016
Снова поверить в любовь , 2019
Соблазнение с первого дубля , 2018
Соблазнение по-итальянски , 2018
Снежная ночь с незнакомцем , 2012
Снежная пантера , 2007
Сны и желания , 2011
Снежная соната , 2010
Снежное солнце , 2011
Снежная королева , 2016
Снова вместе , 1997
Снежная крепость , 2007
Сны наяву , 
Снега Колорадо , 1997
Соблазнение Лауры , 
Снова поверить в сказку , 2019
Соблазнение по правилам , 2015
Создать любовь , 1997
Соблазнительная беглянка , 2003
Соединяя сердца , 2003
Созданы друг для друга , 2012
Сокровища Стоунбери , 2007
Солнце Калифорнии , 2009
Солнце после ливня , 2002
Сокровища Стоунберри , 2007
Соло для любимого , 1997
Соль на твоих губах , 2009
Соблазняй и властвуй , 2013
Солнце, море и твои глаза... , 2011
Солнце в бокале , 2007
Созданы друг для друга , 2002
Соблазнительная беглянка , 2003
Соблазнительная месть , 2020
Солги, если любишь! , 1997
Соблазнить врага , 1998
Солнце в капле росы , 2007
Солнце завтрашнего дня , 2007
Сокровенные мечты , 2006
Сокровище по имени няня , 1999
Соблазнить магната , 2013
Солнце сквозь снег , 2004
Соловьиная бухта , 2006
Соблазнить и влюбиться , 
Сокровище , 2003
Сон в заснеженном саду , 2008
Созданы друг для друга , 2011
Согласие сердец , 2007
Созвездие Любви , 
Современная мадонна , 2001
Созданы друг для друга , 2004
Созданы друг для друга , 1996
Солнечная женщина , 1995
Современные рассказы о любви. Привычка жениться (сборник) , 2015
Современная мадонна , 2001
Солнце для любимой , 2002
Соблазнительная цветочница , 2012
Солнечная девушка , 2003
Солнечные дни , 2004
Создание (СИ) , 
Солнце взойдет , 2007
Соблазненная на его условиях , 2019
Соблазнительница , 2001
Совершенная женщина , 
Соблазнить босса , 2015
Совершенство там, где любовь , 2004
Созвездие он-лайн неверности , 2011
Советую полюбить меня , 2009
Солнечный зайчик , 2009
Согрей мое сердце , 2016
Солдат удачи: В плену объятий , 2006
Соблазни меня! , 2009
Соблазненная по ошибке , 2018
Соблазнитель из Канады , 1998
Соблазнённая , 2019
Спектакль для босса , 1998
Спрятанная красота , 2010
Спорим? (СИ) , 2020
Спасай и женись , 2007
Спутница для кинозвезды , 2016
Соперница , 2006
Среди песчаных холмов , 1999
Софи и маркиз Карабас , 2006
Союз любящих сердец , 
Спасительная любовь , 2011
Союз сердец , 2014
Спроси себя , 2002
Сраженные любовной лихорадкой , 
Союз одиноких сердец , 2006
Список Ханны , 2011
Спящая Анжель , 
Спроси свое сердце , 2008
Сотворение любви , 1996
Сопротивление невозможно , 2013
Спустя годы , 2001
Спасенная шейхом , 2009
Спой мне о любви , 2004
Спасенные любовью , 2007
Спроси у сердца , 2010
Спаси своего принца , 2010
Спелое яблоко , 2003
Сплошные радости , 
Сопровождая Алисию , 2001
Спутница звезды , 2002
Соперницы , 2013
Спасая любовь , 1995
Сорвиголова , 1996
Сопротивление бесполезно , 2008
Сосновый замок , 2003
Соперница , 2001
Союз двух сердец , 2004
Сочини себе любовь , 2004
Соната любви , 2004
Соперники , 2005
Сотки мне мечту , 1999
Сон наяву , 2001
Сон, ставший явью , 2014
Сон Златовласки , 2009
Стать женой , 1998
Страстное влечение , 1996
Странный брак , 1997
Страсти в старинном поместье. Книга первая , 2002
Страсть на продажу , 2007
Страсть и нежность , 1996
Страсть без правил , 2007
Старые знакомые , 2006
Старинный кулон , 2002
Страсти в старинном поместье. Книга вторая. , 2005
Страстный призыв , 1999
Страстная и сладкая , 2007
Срочно требуется невеста , 1996
Стихия чувств , 2001
Страсть сжигает все преграды , 1997
Страстью опаленные , 2008
Старые грехи , 2017
Странный каприз , 1998
Страшная тайна , 2002
Страстная невинность , 2016
Стихия страсти , 2003
Страсти у вулкана , 2010
Ставка на женщину , 2007
Страх одиночества , 2012
Странное знакомство , 2009
Страстная женщина , 2015
Страсть под запретом , 2007
Старомодная любовь , 2006
Столичная штучка , 2009
Странник с побережья , 2007
Стихо-Дневник. 1 - 100 , 
Страстные очи , 
Стеклянные бабочки , 2008
Страстное желание , 2014
Срочно требуется муж! , 2007
Стеклянная орхидея , 2006
Ставка на красоту , 2010
Сто вёрст по реке , 
Ставки на любовь , 2015
Стрела Купидона , 1998
Страсть в маленьком городе , 2018
Ставка — любовь , 2015
Страсти на озере Теней , 2003
Ставка на фаворита , 2003
Старые счеты , 2001
Стань моей королевой! , 2006
Страстная скромница , 2012
Страх забытья (СИ) , 
Столкновение желаний , 1996
Стань собою , 2002
Стрела Купидона , 2000
Страстное приключение на Багамах , 2018
Срочно нужен папа , 1998
Средиземноморский роман , 1998
Срочно требуется муж , 2015
Срочно нужна жена , 
Срочно требуется жена , 2009
Струны радуги , 2008
Строптивая соседка , 2012
Суждено быть вместе , 2020
Сумасшедший уик-энд , 1999
Судьба-укротительница , 2001
Строптивая невеста , 2015
Счастливая встреча , 1999
Стукач , 
Сцена из нашей жизни , 2011
Сусід , 
Сумасбродная англичанка , 2004
Сумасшедшее сердце , 2005
Струны души , 2006
Судьбы прикосновенье , 2007
Судьба , 
Строптивая жена , 2011
Стремительный соблазн , 2018
Строптивый секретарь , 
Сумерки в раю , 2007
Судьбе вопреки , 2007
Судьба-гадалка , 2004
Сувенир любви , 2008
Сумасшедшее сафари , 2008
Супруга для Сима , 2001
Судьба на ладони , 2004
Сумасбродный шаг , 2001
Счастливая встреча , 1996
Супружеские обязанности , 2002
Строптивая жена , 1999
Строптивая красавица , 1998
Строптивый романтик , 2018
Строптивая беглянка , 2007
Стриптиз для босса , 2009
Сходил за грибами (СИ) , 2016
Строптивая пленница , 2015
Строптивая жена , 1999
Строптивая женщина , 1996
Строптивая любовь , 
Суровый урок , 
Супергерой для миллиардерши , 2016
Стрелы любви , 2012
Стрела Святого Валентина , 1995
Стремительный поток , 2004
Счастливый билет , 2013
Счастливое недоразумение , 2010
Счастье в проекте , 2005
Счастье в награду , 2006
Счастливый брак , 2009
Счастье для тебя , 2010
Счастье найдет тебя , 1996
Счастье возможно , 1998
Счастье Аманды-Джейн , 2002
Счастье за доллар , 2009
Счастье приходит в дождь , 1994
Счастье по рецепту , 2007
Счастье по соседству , 2008
Счастливый выбор , 2008
Счастливый момент , 2006
Счастье рядом , 2003
Счастливое пари , 2007
Счастье на пороге , 2013
Счастье на троих , 
Счастье мимолетно , 1999
Счастливые дни в Шотландии , 2018
Счастье быть вдвоем , 1996
Счастье приходит дважды , 2005
Счастье приходит с Рождеством , 2001
Счастье Дины Колби , 
Счастливый поворот , 1998
Счастливый несчастный случай , 2004
Счастье в подарок , 1996
Счастливое падение , 1999
Счастье быть с тобой , 2006
Счастливый случайный брак , 
Счастье по ошибке , 2013
Счастливые случайности , 2011
Счастье в подарок , 2015
Счастливого Рождества с Джуди , 
Счастье от-кутюр , 2012
Счастливчик , 1994
Счастливый исход , 1998
Счастливые воспоминания , 2002
Счастливый шанс для Араминты , 2000
Счастливый вторник , 2008
Счастье рядом , 2003
Счастливый билет , 2000
Счастливый знак , 2007
Счастье в наследство , 2007
Счастливое прозрение , 1997
Счастье моё (СИ) , 
Счастье где-то рядом , 2011
Счастливое сердце , 2015
Счастливый жребий , 1998
Счастливый дом , 2014
Счастливая примета , 2000
Счастливый дождь , 2003
Счастливая ошибка , 1996
Счастливая находка , 2001
Счастливого Рождества! , 2014
Счастливая пленница , 1996
Та самая ночь , 2006
Сюрприз для мужа , 1997
Сюрпризы судьбы , 2006
Тайна ее рождения , 2006
Тайна ключа из слоновой кости , 1997
Таинство любви , 2011
Тайна Пандоры , 2009
Сыграем в молодоженов? , 2000
Тайна ожерелья , 1998
Тайна доктора Верекера , 2000
Тайна подружки невесты , 2011
Тайна радости , 1995
Та, которой не скажешь "нет" , 2002
Таинство любви , 
Таблетка от всего , 2012
Та, которой не скажешь "нет" , 2002
Та, что красивее , 2007
Тайна двух сердец , 1997
Та, которую люблю , 2013
Таинственное королевство , 2010
Тайна Джеммы , 2008
Таинственный незнакомец , 1997
Счастья много не бывает , 2007
Сърцебиене , 2006
Сыграй любовь , 2003
Сюжет для романа , 2016
Сыграй со мной (ЛП) , 
Тайна брачной ночи , 2008
Тайна заснеженного королевства , 2005
Таинственная красота , 2012
Тайна богатой наследницы , 2011
Тайна одного портрета , 2004
Таинственный приятель , 2001
Сын прерий , 1997
Сюрприз по прописке , 2019
Сюрприз Купидона , 1999
Сюрпризы Рождества , 2008
Сюрприз для новобрачной , 2002
Сюрприз судьбы , 2013
Счастье ходит рядом , 2008
Тайна Мэриэл , 1998
Таинственная гостья , 2004
Счастье рядом (СИ) , 2015
Тайны одинокого сердца , 2010
Талисман любви , 2001
Тайное свидание , 2013
Тайная подруга , 2008
